DateTime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_t-1,NOx(GT)_t-1,NO2(GT)_t-1,C6H6(GT)_t-1,CO(GT)_t-2,NOx(GT)_t-2,NO2(GT)_t-2,C6H6(GT)_t-2,CO(GT)_t-3,NOx(GT)_t-3,NO2(GT)_t-3,C6H6(GT)_t-3,CO(GT)_roll_mean_3d,CO(GT)_roll_std_3d,CO(GT)_roll_mean_6d,CO(GT)_roll_std_6d,CO(GT)_roll_mean_12d,CO(GT)_roll_std_12d,NOx(GT)_roll_mean_3d,NOx(GT)_roll_std_3d,NOx(GT)_roll_mean_6d,NOx(GT)_roll_std_6d,NOx(GT)_roll_mean_12d,NOx(GT)_roll_std_12d,NO2(GT)_roll_mean_3d,NO2(GT)_roll_std_3d,NO2(GT)_roll_mean_6d,NO2(GT)_roll_std_6d,NO2(GT)_roll_mean_12d,NO2(GT)_roll_std_12d,C6H6(GT)_roll_mean_3d,C6H6(GT)_roll_std_3d,C6H6(GT)_roll_mean_6d,C6H6(GT)_roll_std_6d,C6H6(GT)_roll_mean_12d,C6H6(GT)_roll_std_12d,weekday,month,hour,weekday_sin,weekday_cos,month_sin,month_cos,hour_sin,hour_cos,CO(GT)_t+1d,CO(GT)_t+2d,CO(GT)_t+3d,CO(GT)_t+7d,NOx(GT)_t+1d,NOx(GT)_t+2d,NOx(GT)_t+3d,NOx(GT)_t+7d,NO2(GT)_t+1d,NO2(GT)_t+2d,NO2(GT)_t+3d,NO2(GT)_t+7d,C6H6(GT)_t+1d,C6H6(GT)_t+2d,C6H6(GT)_t+3d,C6H6(GT)_t+7d
2004-05-15,1.7826086956521738,1043.5833333333333,9.058333333333334,930.125,116.43478260869566,938.7083333333334,93.82608695652173,1497.8333333333333,975.5,21.037499999999998,34.387499999999996,0.8069833333333333,2.4272727272727272,153.27272727272728,115.81818181818181,13.020833333333334,2.404347826086956,153.65217391304347,104.52173913043478,10.970833333333333,2.630434782608696,171.65217391304347,100.21739130434783,13.604166666666666,2.2047430830039523,0.3657587572598089,2.4311638120333776,0.3484995184258724,,,141.11989459815547,21.37877593285785,153.6184014053579,20.956132200891822,,,104.72200263504611,10.997415069211684,104.05520421607378,7.279083927920215,,,11.016666666666667,1.981647567892273,12.547222222222224,2.2368266626000515,10.708333333333334,2.690558220026758,5,5,,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,,1.4000000000000001,1.682608695652174,2.2869565217391306,2.008695652173913,80.34782608695652,116.26086956521739,135.0,114.73913043478261,81.43478260869566,91.69565217391305,101.08695652173913,91.82608695652173,6.95,8.237499999999999,12.466666666666667,11.120833333333332
2004-05-16,1.4000000000000001,1034.4583333333333,6.95,841.2083333333334,80.34782608695652,1010.0833333333334,81.43478260869566,1442.7083333333333,773.5833333333334,22.3625,34.8375,0.8879916666666666,1.7826086956521738,116.43478260869566,93.82608695652173,9.058333333333334,2.4272727272727272,153.27272727272728,115.81818181818181,13.020833333333334,2.404347826086956,153.65217391304347,104.52173913043478,10.970833333333333,1.8699604743083,0.5191772953196032,2.240052700922266,0.5362978144265276,,,116.68511198945981,36.46309506662541,141.82081686429513,36.66906331569454,,,97.02635046113306,17.413667051311563,99.86100131752305,11.528961571077554,,,9.67638888888889,3.082247368819159,11.515972222222222,3.1501294248837626,10.379861111111111,2.898696716754605,6,5,,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,,1.682608695652174,2.2869565217391306,2.365217391304348,1.3,116.26086956521739,135.0,135.69565217391303,74.69565217391305,91.69565217391305,101.08695652173913,113.21739130434783,68.47826086956522,8.237499999999999,12.466666666666667,12.958333333333334,6.433333333333334
2004-05-17,1.682608695652174,986.5416666666666,8.237499999999999,886.8333333333334,116.26086956521739,1047.5416666666667,91.69565217391305,1394.7083333333333,798.5416666666666,21.349999999999998,26.020833333333332,0.6353333333333333,1.4000000000000001,80.34782608695652,81.43478260869566,6.95,1.7826086956521738,116.43478260869566,93.82608695652173,9.058333333333334,2.4272727272727272,153.27272727272728,115.81818181818181,13.020833333333334,1.6217391304347821,0.19843432534337596,2.0545454545454547,0.4967196679551638,,,104.34782608695652,20.784791589926318,131.93675889328065,33.62011228241285,,,88.98550724637681,6.625312823278651,97.91897233201581,11.802295494673327,,,8.081944444444446,1.0627396243950356,10.306944444444444,2.6753811601063235,10.217361111111112,2.964374877322314,0,5,,0.0,1.0,0.49999999999999994,-0.8660254037844387,,,2.2869565217391306,2.365217391304348,2.4260869565217393,1.1318181818181818,135.0,135.69565217391303,142.30434782608697,91.6086956521739,101.08695652173913,113.21739130434783,113.47826086956522,76.43478260869566,12.466666666666667,12.958333333333334,13.279166666666667,5.945833333333333
2004-05-18,2.2869565217391306,1157.9583333333333,12.466666666666667,1018.7083333333334,135.0,887.2916666666666,101.08695652173913,1647.5833333333333,1075.0833333333333,23.754166666666666,30.983333333333334,0.8575083333333334,1.682608695652174,116.26086956521739,91.69565217391305,8.237499999999999,1.4000000000000001,80.34782608695652,81.43478260869566,6.95,1.7826086956521738,116.43478260869566,93.82608695652173,9.058333333333334,1.7898550724637678,0.4530996654912751,1.9972990777338604,0.43274834319638533,,,110.53623188405795,27.772173767834584,125.82806324110673,27.783923516561877,,,91.40579710144927,9.829292794977714,98.06389986824769,11.841437960208575,,,9.218055555555557,2.8860907255188573,10.11736111111111,2.4234436825326506,10.525,2.992505369057574,1,5,,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,,2.365217391304348,2.4260869565217393,2.265217391304348,1.6416666666666666,135.69565217391303,142.30434782608697,144.56521739130434,117.85714285714286,113.21739130434783,113.47826086956522,108.30434782608695,88.14285714285714,12.958333333333334,13.279166666666667,12.6625,10.831578947368422
2004-05-19,2.365217391304348,1196.9583333333333,12.958333333333334,1041.9583333333333,135.69565217391303,827.7916666666666,113.21739130434783,1703.2916666666667,1076.5833333333333,22.9875,37.69166666666667,0.9914083333333333,2.2869565217391306,135.0,101.08695652173913,12.466666666666667,1.682608695652174,116.26086956521739,91.69565217391305,8.237499999999999,1.4000000000000001,80.34782608695652,81.43478260869566,6.95,2.11159420289855,0.3735674169368219,1.9907773386034258,0.4256232244915917,,,128.9855072463768,11.025347435539338,122.83530961791831,25.01671745468943,,,102.0,10.789881838765346,99.51317523056655,13.239490059213846,,,11.220833333333337,2.5953116115625003,10.448611111111111,2.6851348334998146,10.810069444444444,3.0522235117945082,2,5,,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,,2.4260869565217393,2.265217391304348,2.008695652173913,1.9875,142.30434782608697,144.56521739130434,114.73913043478261,140.42857142857142,113.47826086956522,108.30434782608695,91.82608695652173,118.71428571428571,13.279166666666667,12.6625,11.120833333333332,16.64
2004-05-20,2.4260869565217393,1237.375,13.279166666666667,1055.7083333333333,142.30434782608697,806.2916666666666,113.47826086956522,1724.5833333333333,1087.125,23.650000000000002,37.43333333333333,1.0030458333333334,2.365217391304348,135.69565217391303,113.21739130434783,12.958333333333334,2.2869565217391306,135.0,101.08695652173913,12.466666666666667,1.682608695652174,116.26086956521739,91.69565217391305,8.237499999999999,2.359420289855072,0.06974614153921885,1.9905797101449274,0.42538021837261714,,,137.66666666666666,4.031382875527891,121.00724637681161,22.635091892969005,,,109.26086956521739,7.0800179423694365,99.12318840579711,12.686042124173628,,,12.90138888888889,0.40923228711189835,10.491666666666665,2.7362141830557705,11.322569444444445,2.8899869905148603,3,5,,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,,2.265217391304348,2.008695652173913,1.3,,144.56521739130434,114.73913043478261,74.69565217391305,,108.30434782608695,91.82608695652173,68.47826086956522,,12.6625,11.120833333333332,6.433333333333334,12.804166666666667
2004-05-21,2.265217391304348,1210.9583333333333,12.6625,1039.4583333333333,144.56521739130434,817.0,108.30434782608695,1679.625,1108.0,23.483333333333334,34.72083333333333,0.9292125000000001,2.4260869565217393,142.30434782608697,113.47826086956522,13.279166666666667,2.365217391304348,135.69565217391303,113.21739130434783,12.958333333333334,2.2869565217391306,135.0,101.08695652173913,12.466666666666667,2.3521739130434782,0.08122409431421142,2.071014492753623,0.4238152990247773,2.2510891523935004,0.4150004607539218,140.8550724637681,4.6089690922438065,125.69565217391305,24.347158375937568,139.65702678963547,26.109485846662388,111.66666666666667,2.914773442620067,101.53623188405795,12.852828913904803,102.79571805006587,10.04506678753963,12.966666666666669,0.3084177812283173,11.092361111111112,2.7541753866057936,11.819791666666667,2.5098757747489695,4,5,,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,,2.008695652173913,1.3,1.1318181818181818,1.6888888888888889,114.73913043478261,74.69565217391305,91.6086956521739,125.11111111111111,91.82608695652173,68.47826086956522,76.43478260869566,108.88888888888889,11.120833333333332,6.433333333333334,5.945833333333333,10.704166666666666
2004-05-22,2.008695652173913,1235.4583333333333,11.120833333333332,1006.6666666666666,114.73913043478261,792.8333333333334,91.82608695652173,1706.625,1080.2083333333333,22.037499999999998,42.354166666666664,1.0831208333333333,2.265217391304348,144.56521739130434,108.30434782608695,12.6625,2.4260869565217393,142.30434782608697,113.47826086956522,13.279166666666667,2.365217391304348,135.69565217391303,113.21739130434783,12.958333333333334,2.233333333333333,0.21051441779797156,2.172463768115942,0.27927351969489245,2.206258234519104,0.40918433435765716,133.8695652173913,16.60596380901948,131.42753623188403,12.88730905657175,136.6241765480896,26.760852586571367,104.53623188405798,11.307218141727006,103.26811594202898,9.981965464304167,101.56455862977602,10.434245354876076,12.354166666666666,1.1117116432680745,11.7875,1.8904897219738765,11.651736111111111,2.4809733411478962,5,5,,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,,1.3,1.1318181818181818,1.6416666666666666,0.8454545454545456,74.69565217391305,91.6086956521739,117.85714285714286,80.8695652173913,68.47826086956522,76.43478260869566,88.14285714285714,78.73913043478261,6.433333333333334,5.945833333333333,10.831578947368422,5.495833333333334
2004-05-23,1.3,1058.6666666666667,6.433333333333334,812.0416666666666,74.69565217391305,1006.25,68.47826086956522,1531.8333333333333,765.9166666666666,22.3625,41.75833333333333,1.0685916666666666,2.008695652173913,114.73913043478261,91.82608695652173,11.120833333333332,2.265217391304348,144.56521739130434,108.30434782608695,12.6625,2.4260869565217393,142.30434782608697,113.47826086956522,13.279166666666667,1.8579710144927535,0.499949587880799,2.1086956521739135,0.4211425632741662,2.081620553359684,0.43996427203939614,111.33333333333333,35.05907338106642,124.5,26.57422817363798,128.2183794466403,29.15230212809262,89.53623188405795,20.011543612544557,99.39855072463769,17.23234784422375,98.65876152832675,14.102892715839541,10.072222222222223,3.2442746935235114,11.486805555555556,2.5842544280844435,10.896875,2.5823948228017644,6,5,,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,,1.1318181818181818,1.6416666666666666,1.9875,0.6565217391304348,91.6086956521739,117.85714285714286,140.42857142857142,67.95652173913044,76.43478260869566,88.14285714285714,118.71428571428571,74.78260869565217,5.945833333333333,10.831578947368422,16.64,5.791666666666667
2004-05-24,1.1318181818181818,879.5,5.945833333333333,781.875,91.6086956521739,1212.1666666666667,76.43478260869566,1246.4583333333333,617.0833333333334,19.9375,25.666666666666668,0.5586041666666667,1.3,74.69565217391305,68.47826086956522,6.433333333333334,2.008695652173913,114.73913043478261,91.82608695652173,11.120833333333332,2.265217391304348,144.56521739130434,108.30434782608695,12.6625,1.4801712779973648,0.4653759679718869,1.9161725955204216,0.5633697158024947,1.956735836627141,0.48081628928520886,93.68115942028986,20.102023961775355,117.26811594202898,28.94385957213235,121.54808959156786,27.416460148498757,78.91304347826087,11.86956521739123,95.28985507246377,19.53440407739907,96.67687747035573,15.468880642673037,7.833333333333333,2.857473753160308,10.4,3.3480508425716073,10.258680555555555,2.7904426637884168,0,5,,0.0,1.0,0.49999999999999994,-0.8660254037844387,,,1.6416666666666666,1.9875,,1.52,117.85714285714286,140.42857142857142,,115.69565217391305,88.14285714285714,118.71428571428571,,93.08695652173913,10.831578947368422,16.64,12.804166666666667,11.020833333333334
2004-05-25,1.6416666666666666,997.3684210526316,10.831578947368422,952.578947368421,117.85714285714286,1037.3684210526317,88.14285714285714,1368.2631578947369,932.2631578947369,22.42105263157895,21.326315789473682,0.48739473684210527,1.1318181818181818,91.6086956521739,76.43478260869566,5.945833333333333,1.3,74.69565217391305,68.47826086956522,6.433333333333334,2.008695652173913,114.73913043478261,91.82608695652173,11.120833333333332,1.3578282828282824,0.25979694397110686,1.7955808080808084,0.5240964004045184,1.893179073342117,0.46646308314437895,94.72049689440992,21.748357402985913,114.29503105590062,27.55529892178696,118.56517033690947,25.48522268462584,77.68530020703933,9.891760831404854,91.11076604554864,17.509192024685312,95.31197063805759,15.436323609249007,7.736915204678364,2.69111906513636,10.045540935672514,3.1284042512401102,10.247076023391813,2.7874998225069794,1,5,,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,,,1.9875,,1.6888888888888889,2.1,140.42857142857142,,125.11111111111111,152.04347826086956,118.71428571428571,,108.88888888888889,75.8695652173913,16.64,12.804166666666667,10.704166666666666,12.375
2004-05-26,1.9875,1098.0666666666666,16.64,1182.0666666666666,140.42857142857142,1081.6666666666667,118.71428571428571,1500.2,1149.8,27.28666666666667,21.6,0.7360466666666666,1.6416666666666666,117.85714285714286,88.14285714285714,10.831578947368422,1.1318181818181818,91.6086956521739,76.43478260869566,5.945833333333333,1.3,74.69565217391305,68.47826086956522,6.433333333333334,1.5869949494949491,0.43045277439646584,1.7224829819938516,0.44285898534818735,1.8565313460693895,0.437034388325318,116.63146997929607,24.43300581607458,113.9824016563147,27.182075627051102,117.49482401656314,24.128648442031704,94.43064182194617,21.829825304885947,91.98343685300206,18.920566451126014,95.5533126293996,15.804330979328606,11.139137426900584,5.353713135512609,10.605679824561404,4.002064150654142,10.548673245614035,3.269082782233528,2,5,,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,,,,1.6888888888888889,0.8454545454545456,0.8,,125.11111111111111,80.8695652173913,70.30434782608695,,108.88888888888889,78.73913043478261,49.130434782608695,12.804166666666667,10.704166666666666,5.495833333333334,7.2625
2004-05-27,,1087.7083333333333,12.804166666666667,1040.7916666666667,,1022.75,,1615.7916666666667,1027.9166666666667,22.854166666666668,32.06666666666667,0.8372958333333332,1.9875,140.42857142857142,118.71428571428571,16.64,1.6416666666666666,117.85714285714286,88.14285714285714,10.831578947368422,1.1318181818181818,91.6086956521739,76.43478260869566,5.945833333333333,,,,,,,,,,,,,,,,,,,13.425248538011695,2.9535987878092946,10.629290935672515,4.017015747620779,10.860826023391814,3.292592096402786,3,5,,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,,,1.6888888888888889,0.8454545454545456,0.6565217391304348,,125.11111111111111,80.8695652173913,67.95652173913044,130.0,108.88888888888889,78.73913043478261,74.78260869565217,66.3,10.704166666666666,5.495833333333334,5.791666666666667,10.966666666666667
2004-05-28,1.6888888888888889,1037.0416666666667,10.704166666666666,984.8333333333334,125.11111111111111,984.375,108.88888888888889,1622.2083333333333,919.0,21.34166666666667,41.141666666666666,0.99045,,,,12.804166666666667,1.9875,140.42857142857142,118.71428571428571,16.64,1.6416666666666666,117.85714285714286,88.14285714285714,10.831578947368422,,,,,,,,,,,,,,,,,,,13.38277777777778,3.0099206723273833,10.55984649122807,4.010414812569274,11.173673245614035,3.0571568967026153,4,5,,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,,,0.8454545454545456,0.6565217391304348,1.52,2.8625,80.8695652173913,67.95652173913044,115.69565217391305,,78.73913043478261,74.78260869565217,93.08695652173913,,5.495833333333334,5.791666666666667,11.020833333333334,9.487499999999999
2004-05-29,0.8454545454545456,880.9583333333334,5.495833333333334,776.7083333333334,80.8695652173913,1242.7916666666667,78.73913043478261,1407.4583333333333,615.75,20.270833333333332,39.0625,0.9044208333333333,1.6888888888888889,125.11111111111111,108.88888888888889,10.704166666666666,,,,12.804166666666667,1.9875,140.42857142857142,118.71428571428571,16.64,,,,,,,,,,,,,,,,,,,9.668055555555556,3.7627222464199708,10.40359649122807,4.216319933079744,10.945201023391812,3.381751150284046,5,5,,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,,,0.6565217391304348,1.52,2.1,1.45,67.95652173913044,115.69565217391305,152.04347826086956,93.75,74.78260869565217,93.08695652173913,75.8695652173913,76.9,5.791666666666667,11.020833333333334,12.375,8.012500000000001
2004-05-30,0.6565217391304348,875.9583333333334,5.791666666666667,788.625,67.95652173913044,1212.25,74.78260869565217,1383.9583333333333,656.9166666666666,23.712500000000002,31.28333333333333,0.8442124999999999,0.8454545454545456,80.8695652173913,78.73913043478261,5.495833333333334,1.6888888888888889,125.11111111111111,108.88888888888889,10.704166666666666,,,,12.804166666666667,1.0636217244912893,0.5496755147191286,,,,,91.31239935587762,29.974178223979298,,,,,87.47020933977456,18.65431294067911,,,,,7.330555555555557,2.9253748968358053,10.377902046783626,4.249259982593942,10.388951023391813,3.647287150985745,6,5,,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,,,1.52,2.1,0.8,1.0,115.69565217391305,152.04347826086956,70.30434782608695,65.6086956521739,93.08695652173913,75.8695652173913,49.130434782608695,62.91304347826087,11.020833333333334,12.375,7.2625,4.920833333333333
2004-05-31,1.52,1007.0,11.020833333333334,977.125,115.69565217391305,974.4583333333334,93.08695652173913,1663.3333333333333,868.25,22.791666666666668,42.87083333333334,1.1112875,0.6565217391304348,67.95652173913044,74.78260869565217,5.791666666666667,0.8454545454545456,80.8695652173913,78.73913043478261,5.495833333333334,1.6888888888888889,125.11111111111111,108.88888888888889,10.704166666666666,1.007325428194993,0.4539276525592636,,,,,88.17391304347825,24.69354706275779,,,,,82.20289855072464,9.631228089156362,,,,,7.436111111111113,3.107982367734446,10.409444444444444,4.2540009489977875,10.22749269005848,3.565165601882982,0,5,,0.0,1.0,0.49999999999999994,-0.8660254037844387,,,2.1,0.8,,2.226086956521739,152.04347826086956,70.30434782608695,130.0,160.3913043478261,75.8695652173913,49.130434782608695,66.3,101.95652173913044,12.375,7.2625,10.966666666666667,12.479166666666666
2004-06-01,2.1,1135.5833333333333,12.375,1021.875,152.04347826086956,896.7916666666666,75.8695652173913,1881.5,1066.9583333333333,20.325,66.15416666666667,1.5333499999999998,1.52,115.69565217391305,93.08695652173913,11.020833333333334,0.6565217391304348,67.95652173913044,74.78260869565217,5.791666666666667,0.8454545454545456,80.8695652173913,78.73913043478261,5.495833333333334,1.4255072463768113,0.7263635678957384,,,,,111.89855072463767,42.17188102082089,,,,,81.2463768115942,10.268634988364232,,,,,9.729166666666668,3.4765459191240127,9.698611111111111,3.240200682513812,10.152145467836258,3.503834400888306,1,6,,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,,0.8,,2.8625,2.4583333333333335,70.30434782608695,130.0,,172.0909090909091,49.130434782608695,66.3,,113.5909090909091,7.2625,10.966666666666667,9.487499999999999,14.458333333333334
2004-06-02,0.8,977.4583333333334,7.2625,856.7083333333334,70.30434782608695,1009.0833333333334,49.130434782608695,1697.9583333333333,823.1666666666666,23.895833333333332,52.68333333333334,1.4779875,2.1,152.04347826086956,75.8695652173913,12.375,1.52,115.69565217391305,93.08695652173913,11.020833333333334,0.6565217391304348,67.95652173913044,74.78260869565217,5.791666666666667,1.473333333333333,0.6512551983157866,1.2684775289123114,0.5838404599306287,,,112.68115942028986,40.95285992430603,101.99677938808374,34.16463684104099,,,72.69565217391305,22.149475024395745,80.0829307568438,20.022969707119927,,,10.219444444444445,2.6487888130098205,8.775,2.9552096184346905,9.702145467836257,3.4988775037660687,2,6,,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,,,2.8625,1.45,2.466666666666667,130.0,,93.75,164.08695652173913,66.3,,76.9,127.1304347826087,10.966666666666667,9.487499999999999,8.012500000000001,14.9125
2004-06-03,,991.7083333333334,10.966666666666667,986.75,130.0,958.5,66.3,1729.25,992.6666666666666,23.308333333333334,45.949999999999996,1.2181916666666666,0.8,70.30434782608695,49.130434782608695,7.2625,2.1,152.04347826086956,75.8695652173913,12.375,1.52,115.69565217391305,93.08695652173913,11.020833333333334,,,,,,,117.44927536231883,42.29021018813656,102.81159420289855,34.877031258247676,,,63.76666666666666,13.548380251358857,72.98478260869565,14.577244547620612,,,10.201388888888891,2.640767240854524,8.81875,2.9912055703159073,9.689298245614035,3.493473650825337,3,6,,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,,2.8625,1.45,1.0,2.660869565217391,,93.75,65.6086956521739,175.34782608695653,,76.9,62.91304347826087,125.26086956521739,9.487499999999999,8.012500000000001,4.920833333333333,14.825000000000001
2004-06-04,2.8625,967.7083333333334,9.487499999999999,938.8333333333334,,1001.6666666666666,,1643.1666666666667,833.25,23.40833333333333,39.420833333333334,1.0900958333333335,,130.0,66.3,10.966666666666667,0.8,70.30434782608695,49.130434782608695,7.2625,2.1,152.04347826086956,75.8695652173913,12.375,,,,,,,,,,,,,,,,,,,9.238888888888889,1.8645557881267847,9.484027777777778,2.509439701555061,9.943812134502924,3.34269932873258,4,6,,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,,,1.45,1.0,2.226086956521739,2.1869565217391305,93.75,65.6086956521739,160.3913043478261,161.54545454545453,76.9,62.91304347826087,101.95652173913044,113.61904761904762,8.012500000000001,4.920833333333333,12.479166666666666,13.041666666666666
2004-06-05,1.45,962.625,8.012500000000001,891.2916666666666,93.75,975.1666666666666,76.9,1660.5,852.5416666666666,23.8875,45.07083333333333,1.2747666666666666,2.8625,,,9.487499999999999,,130.0,66.3,10.966666666666667,0.8,70.30434782608695,49.130434782608695,7.2625,,,,,,,,,,,,,,,,,,,9.48888888888889,1.4770838230684218,9.854166666666666,1.9594021905786607,10.116034356725146,3.1665902649344297,5,6,,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,,,1.0,2.226086956521739,2.4583333333333335,1.3166666666666667,65.6086956521739,160.3913043478261,172.0909090909091,87.08695652173913,62.91304347826087,101.95652173913044,113.5909090909091,79.30434782608695,4.920833333333333,12.479166666666666,14.458333333333334,8.295833333333333
2004-06-06,1.0,849.9166666666666,4.920833333333333,751.9583333333334,65.6086956521739,1139.0416666666667,62.91304347826087,1516.4583333333333,629.25,21.90416666666667,48.729166666666664,1.1993208333333334,1.45,93.75,76.9,8.012500000000001,2.8625,,,9.487499999999999,,130.0,66.3,10.966666666666667,1.770833333333333,0.9718163835485247,,,,,,,,,,,,,,,,,7.473611111111112,2.330539001397984,8.8375,2.682211204294782,9.623472222222222,3.488512747730394,6,6,,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,,,2.226086956521739,2.4583333333333335,2.466666666666667,0.7291666666666666,160.3913043478261,172.0909090909091,164.08695652173913,50.08695652173913,101.95652173913044,113.5909090909091,127.1304347826087,55.30434782608695,12.479166666666666,14.458333333333334,14.9125,2.9749999999999996
2004-06-07,2.226086956521739,973.8333333333334,12.479166666666666,1031.8333333333333,160.3913043478261,919.9583333333334,101.95652173913044,1756.3333333333333,957.25,25.558333333333334,37.7125,1.1236166666666667,1.0,65.6086956521739,62.91304347826087,4.920833333333333,1.45,93.75,76.9,8.012500000000001,2.8625,,,9.487499999999999,1.5586956521739126,0.6202284779331889,,,,,106.58333333333333,48.67706401501232,,,,,80.58985507246378,19.78154623679825,,,,,8.470833333333333,3.799954312590856,8.854861111111111,2.709882142612824,9.276736111111111,2.881722190833655,0,6,,0.0,1.0,1.2246467991473532e-16,-1.0,,,2.4583333333333335,2.466666666666667,2.660869565217391,1.2130434782608694,172.0909090909091,164.08695652173913,175.34782608695653,80.47826086956522,113.5909090909091,127.1304347826087,125.26086956521739,67.3913043478261,14.458333333333334,14.9125,14.825000000000001,4.966666666666667
2004-06-08,2.4583333333333335,1069.5833333333333,14.458333333333334,1086.5,172.0909090909091,870.5416666666666,113.5909090909091,1861.4166666666667,1095.6666666666667,27.316666666666666,38.35,1.255925,2.226086956521739,160.3913043478261,101.95652173913044,12.479166666666666,1.0,65.6086956521739,62.91304347826087,4.920833333333333,1.45,93.75,76.9,8.012500000000001,1.8948067632850236,0.7835776621375791,,,,,132.69696969696972,58.3939001396405,,,,,92.8201581027668,26.545552756258584,,,,,10.619444444444445,5.033378747955534,10.054166666666667,3.3749248962837033,9.414583333333333,3.0972966483334785,1,6,,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,,,2.466666666666667,2.660869565217391,2.1869565217391305,2.154166666666667,164.08695652173913,175.34782608695653,161.54545454545453,138.52173913043478,127.1304347826087,125.26086956521739,113.61904761904762,104.04347826086956,14.9125,14.825000000000001,13.041666666666666,11.987499999999999
2004-06-09,2.466666666666667,1122.3333333333333,14.9125,1114.125,164.08695652173913,803.4166666666666,127.1304347826087,1872.5416666666667,1179.2916666666667,29.441666666666666,35.84583333333333,1.3138708333333333,2.4583333333333335,172.0909090909091,113.5909090909091,14.458333333333334,2.226086956521739,160.3913043478261,101.95652173913044,12.479166666666666,1.0,65.6086956521739,62.91304347826087,4.920833333333333,2.3836956521739125,0.1365567164953606,2.0772644927536232,0.7056273766073198,,,165.52305665349147,5.980549763810333,,,,,114.22595520421608,12.598965717655936,,,,,13.950000000000001,1.293862381055705,10.711805555555555,3.927503109011665,9.765277777777778,3.4721480800165065,2,6,,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,,,2.660869565217391,2.1869565217391305,1.3166666666666667,2.158333333333333,175.34782608695653,161.54545454545453,87.08695652173913,126.34782608695652,125.26086956521739,113.61904761904762,79.30434782608695,98.08695652173913,14.825000000000001,13.041666666666666,8.295833333333333,11.741666666666667
2004-06-10,2.660869565217391,1121.4166666666667,14.825000000000001,1114.5,175.34782608695653,794.3333333333334,125.26086956521739,1880.375,1128.0416666666667,29.025000000000002,36.65833333333333,1.32895,2.466666666666667,164.08695652173913,127.1304347826087,14.9125,2.4583333333333335,172.0909090909091,113.5909090909091,14.458333333333334,2.226086956521739,160.3913043478261,101.95652173913044,12.479166666666666,2.528623188405797,0.11460449051391855,2.0436594202898553,0.6643454291980694,,,170.50856389986825,5.794795774565606,138.54594861660078,46.76692226960852,,,121.99407114624506,7.33714303538489,101.29196310935441,26.31254507609299,,,14.731944444444446,0.24095921354580147,11.60138888888889,4.1904104037494765,10.542708333333334,3.473716755377579,3,6,,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,,,2.1869565217391305,1.3166666666666667,0.7291666666666666,2.243478260869565,161.54545454545453,87.08695652173913,50.08695652173913,141.0,113.61904761904762,79.30434782608695,55.30434782608695,104.04347826086956,13.041666666666666,8.295833333333333,2.9749999999999996,11.9125
